time,open,high,low,close,Basis,Upper,Lower,EMA,Smoothing Line,Plot,Plot.1,Plot.2,Plot.3,Volume,Volume MA,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,RSI.1,RSI-based MA.1,Upper Bollinger Band.1,Lower Bollinger Band.1,Histogram,MACD,Signal,datetime,year,month,day,hour
1649700000,329.73300408,329.9796705,326.99967347,329.29300452,,,,,,337.02736116853026,346.29068243872223,348.02721528272804,337.3693512602828,89067,108658.5,33.38484078085904,32.1639489934404,,,34.28359290428352,35.49326819979383,,,-0.5914777243282554,-6.514879071606231,-5.923401347277975,2022-04-12 02:00:00,2022,4,12,2
1649703600,329.29300452,330.01633713,324.89967557,325.25634188,,,,,,335.9063117124797,345.46580633838016,347.5763068985156,337.24882380376255,146394,115938.45,25.419274303367644,30.61262758768463,,,30.630155193388347,34.49177391930658,,,-0.5832905682915435,-6.652514557642405,-6.069223989350862,2022-04-12 03:00:00,2022,4,12,3
1649707200,324.89300891,324.99967547,324.76634237,324.99300881,,,,,,334.8669495312912,344.6629515333456,347.12911287696085,337.12687539586443,2100,115971.45,24.96591289913512,29.63775928962574,,,30.402544354748443,33.75715921413239,,,-0.5090553068027459,-6.705543122854294,-6.196487816051548,2022-04-12 04:00:00,2022,4,12,4
1649714400,322.6696778,322.6696778,322.6696778,322.6696778,,,,,,333.7053046045016,343.8004702104693,346.64476762791213,336.98302268346777,300,115951.65,21.09349350051193,28.15438406121772,,,28.39754210598022,32.774759708713084,,,-0.5276179234407286,-6.856010220352459,-6.328392296911731,2022-04-12 06:00:00,2022,4,12,6
1649761200,323.97300983,324.49967597,323.8363433,324.49967597,,,,,,332.8285780678824,343.0435763186862,346.20625096141885,336.85881027835865,1053,105764.4,30.937335250911204,27.89740201165359,,,32.19084494326246,32.315395886321014,,,-0.3371130559504642,-6.749783616849811,-6.412670560899347,2022-04-12 19:00:00,2022,4,12,19
1649764800,325.82967464,334.66299915,325.82967464,334.66299915,,,,,,333.0032848376079,342.7149262336397,345.9776717176284,336.8369614114098,5199,92204.4,61.80839693043668,29.87088237607077,,,48.50670671458946,33.034061632469246,,,0.507026363149853,-5.77888760696203,-6.285913970111883,2022-04-12 20:00:00,2022,4,12,20
1649768400,333.89966658,339.33299449,330.45967002,339.25966123,,,,,,333.5991302083119,342.57942564526167,345.8446418069823,336.8610678772664,365154,101550.0,69.09724726828843,32.35632657259222,,,53.90845648555917,34.13523917804004,,,1.360193150661182,-4.585672531785406,-5.945865682446588,2022-04-12 21:00:00,2022,4,12,21
1649772000,339.32966116,340.32966016,331.42966905,332.54300127,,,,,,333.49854649990124,342.1858403756436,345.5812429844678,336.81810204037816,284661,108724.8,52.13515599244598,34.935258450380616,,,46.2704052921491,35.520085432602365,,,1.4492037670719071,-4.134360973606704,-5.583564740678611,2022-04-12 22:00:00,2022,4,12,22
1649775600,332.12300169,334.58966589,329.49967098,332.73300108,,,,,,333.4256374122916,341.8151407954223,345.3268223526961,336.7774542696281,137886,107718.45,52.51981652848351,37.65386176806722,,,46.501320861073,37.02459208733238,,,1.4920538787824853,-3.718497392200504,-5.2105512709829895,2022-04-12 23:00:00,2022,4,12,23
1649779200,332.55633459,333.79966668,330.52300329,332.49966798,,,,,,333.33744984731146,341.449828135994,345.07281929581103,336.7348892319204,103845,105781.05,51.92198033107109,39.00122255104789,,,46.23850516213573,37.85369776711031,,,1.4733083968276786,-3.368915774948391,-4.84222417177607,2022-04-13 00:00:00,2022,4,13,0
1649782800,332.83300098,334.99966548,330.03633711,330.33633681,,,,,,333.0516295580437,341.0140049467393,344.78100776143856,336.6712220436426,127815,99759.6,46.22984881081598,40.15915162994968,,,43.76860144168747,38.63090129235235,,,1.2904127233518832,-3.229208267586216,-4.519620990938099,2022-04-13 01:00:00,2022,4,13,1
1649786400,330.12633702,331.33300248,327.26300654,327.8696726,,,,,,332.5581098477538,340.49854093314167,344.4461298374497,336.5836444372382,125598,105798.45,40.346041718443146,40.89680877368198,,,41.07446339289567,39.21566638553784,,,0.9919194657811136,-3.279721658711708,-4.271641124492821,2022-04-13 02:00:00,2022,4,13,2
1649790000,327.75300605,329.75967072,325.65967481,328.90300491,,,,,,332.2100046155868,340.0438140302734,344.138345185421,336.5072201633353,172440,114375.45,43.83941005628608,41.90907790970094,,,42.66659716395305,39.92705456809358,,,0.85772020796467,-3.1994908645369837,-4.057211072501653,2022-04-13 03:00:00,2022,4,13,3
1649793600,329.35633779,329.35633779,329.35633779,329.35633779,,,,,,331.93822682267376,339.62469731496856,343.84563216768987,336.43606710489416,300,114265.8,45.47372204525949,42.79803402973681,,,43.38926166394923,40.58778554854681,,,0.7945630666479544,-3.06400723919171,-3.858570305839665,2022-04-13 04:00:00,2022,4,13,4
1649847600,330.67300314,330.67300314,330.67300314,330.67300314,,,,,,331.8177293290857,339.2736504845776,343.58478802852767,336.37872318484546,300,114003.0,50.36780949624983,44.0111032236933,,,45.53648652814359,41.39156366453681,,,0.8325294407296733,-2.8179085049275727,-3.650437945657246,2022-04-13 19:00:00,2022,4,13,19
1649851200,328.56633858,328.87300494,328.56633858,328.87300494,,,,,,331.5372793872681,338.8657820318491,343.29346559113105,336.3040394212152,750,102653.1,44.06031444644952,45.34260609105628,,,43.12813050186978,42.2842761865712,,,0.7310921254438205,-2.7365727888524702,-3.4676649142962908,2022-04-13 20:00:00,2022,4,13,20
1649854800,327.02300678,332.99966748,324.41634272,329.18633796,,,,,,331.31338020371874,338.4861959898158,343.01411652912844,336.2332165211036,229185,105095.7,45.44770198068363,46.80559102545261,,,43.686462804331896,43.23312750439858,,,0.6807983445397991,-2.616666983621542,-3.297465328161341,2022-04-13 21:00:00,2022,4,13,21
1649858400,328.85300496,332.95966752,328.1030057,331.38633576,,,,,,331.320328351936,338.2077700984505,342.78386344459125,336.1849888518389,207525,110187.75,54.65919214377966,49.20314092854317,,,47.57790337224847,44.60315330913203,,,0.7840476848010698,-2.317405722160004,-3.101453406961073,2022-04-13 22:00:00,2022,4,13,22
1649862000,331.77300204,336.62633053,331.6463355,335.71633144,,,,,,331.738995312704,338.1100666216485,342.6439123157875,336.1803255940097,198450,113866.5,67.3273445957027,51.80242731031398,,,54.27519696863445,46.18060702523002,,,1.1122668631242076,-1.7111198280558142,-2.823386691180022,2022-04-13 23:00:00,2022,4,13,23
1649865600,335.49299833,339.10299472,334.38966609,338.71299511,,,,,,332.4031857695893,338.1337108760937,342.5660723711184,336.2055262857111,132147,116508.45,73.34130136327312,52.62620619837373,,,58.25051013940725,46.87659298414559,,,1.4766617707292902,-0.9775594777684092,-2.4542212484976997,2022-04-14 00:00:00,2022,4,14,0
1649869200,338.71632844,339.43966105,336.26633089,338.06299576,,,,,,332.9422152924856,338.1309377342861,342.4769025372349,336.2240085690373,134802,118795.2,70.07712328254294,52.69619734224905,,,57.09107272530154,47.10392271555576,,,1.6085416158771038,-0.4435442286513193,-2.052085844528423,2022-04-14 01:00:00,2022,4,14,1
1649872800,338.01632914,340.16299366,337.63966285,339.43966105,,,,,,333.56101965034406,338.18226021725525,342.41675914144804,336.25600511113646,106770,116814.0,73.04180621470472,54.18952950098181,,,58.9545032985419,48.00992971601238,,,1.7134429759878251,0.0897178754563583,-1.6237251005314668,2022-04-14 02:00:00,2022,4,14,2
1649876400,339.52966096,342.02299181,338.60966188,340.84299298,,,,,,334.2545409198351,338.28660267853934,342.38559545508275,336.30164678147344,229599,128188.95,75.8834458293557,55.85836016532983,,,60.82226559655781,49.03285433997559,,,1.7937321612297017,0.6184401010056604,-1.175292060224041,2022-04-14 03:00:00,2022,4,14,3
1649880000,340.62965986,340.62965986,340.23299359,340.33299349,,,,,,334.83344116461274,338.3668532985966,342.34494987161577,336.3417596840458,1800,128263.95,72.63711397881036,57.33801256873978,,,59.758009298372144,49.998533206849615,,,1.7281934005553152,0.9849496904701028,-0.7432437100852125,2022-04-14 04:00:00,2022,4,14,4
1649934000,337.33299649,338.33299549,332.74966773,332.74966773,,,,,,334.63498655179245,338.1465715115928,342.1549442846531,336.30601747554783,3600,128391.3,41.69432004631111,57.01404622841801,,,46.67888273493814,50.20641044208181,,,1.119346098360713,0.655938912865679,-0.4634071854950342,2022-04-14 19:00:00,2022,4,14,19
1649937600,333.49966698,335.33299849,333.49966698,334.25966622,,,,,,334.59924175828843,337.994143853099,341.998602144759,336.2856557715125,37389,130000.8,46.94472834059273,57.48538098714297,,,49.06924760018695,50.77746645688832,,,0.7796438034232249,0.511147568783997,-0.2684962346392279,2022-04-14 20:00:00,2022,4,14,20
1649941200,334.99966548,337.31299651,330.26300355,331.72966875,,,,,,334.3259490908324,337.7484781627814,341.7952569290212,336.2403225673184,254997,124492.95,39.91816252553918,57.20529187780391,,,45.39709065435916,50.97250170620305,,,0.3668440705275074,0.1900588535201564,-0.176785217007351,2022-04-14 21:00:00,2022,4,14,21
1649944800,331.48633566,332.5796679,327.74633939,328.59967188,,,,,,333.78058935646743,337.3897014458096,341.5339582151792,336.1642961923202,231321,121825.95,32.826454155665274,56.30191559997575,,,41.28112398775151,50.8219204436175,,,-0.1092587480717258,-0.3133586520970084,-0.2040999040252825,2022-04-14 22:00:00,2022,4,14,22
1649948400,328.3796721,330.69300312,328.33300548,329.18967129,,,,,,333.3433590644229,337.06813163577783,341.28951688992817,336.0948969395608,128280,121345.65,35.35219380235317,55.229371621840265,,,42.34231457580389,50.59376530416467,,,-0.3624301231442032,-0.6571375579555365,-0.2947074348113333,2022-04-14 23:00:00,2022,4,14,23
1649952000,329.17300464,329.99967048,327.39633974,328.19633895,,,,,,332.8531666725731,336.7202181971199,341.0302460396326,336.01630432274925,142863,123296.55,32.92082518041718,54.43369381712368,,,40.998883569764565,50.441676237585725,,,-0.5628192082572888,-0.9982314451329444,-0.4354122368756555,2022-04-15 00:00:00,2022,4,15,0
1649955600,328.39633875,331.90966857,328.25633889,331.90966857,,,,,,332.76330971042324,336.5315691921348,340.8496405451844,335.9754422754582,173211,125566.35,48.39868540758111,54.64447834761635,,,47.68154275037875,50.72703909087478,,,-0.4179697001289304,-0.9578743620368186,-0.5399046619078882,2022-04-15 01:00:00,2022,4,15,1
1649959200,331.91966856,332.60633454,329.09967138,329.17633797,,,,,,332.4216933541925,336.24312875205106,340.6184860387451,335.9077894962994,118653,125219.1,40.394442208509936,53.62556763795423,,,43.75317612610933,50.45384428757914,,,-0.4747827378818288,-1.1333830842601742,-0.6586003463783454,2022-04-15 02:00:00,2022,4,15,2
1649962800,329.08633806,330.62633652,328.05633908,328.17967229,,,,,,332.0176913480789,335.9269147731471,340.3721728952056,335.8308928076795,212322,127213.2,37.7393177422894,51.5121371484247,,,42.382024644584064,49.60433197871839,,,-0.5431036952955459,-1.3374799654977778,-0.7943762702022319,2022-04-15 03:00:00,2022,4,15,3
1649966400,327.99633914,328.33300548,327.90967256,328.33300548,,,,,,331.6667688844524,335.62911440870994,340.13377354044906,335.756286963623,4221,127409.25,38.465284811353904,49.0209931090019,,,42.67964053018986,48.49212700663144,,,-0.5404280118680191,-1.4699112850372558,-0.9294832731692366,2022-04-15 04:00:00,2022,4,15,4
1649970000,328.22967225,328.28967219,328.22967225,328.28967219,,,,,,331.34514062783785,335.34129314523113,339.8992368800441,335.6819922892586,858,127437.15,38.3179729037489,46.75248236765947,,,42.61265101357775,47.45795402722258,,,-0.5047123236897302,-1.5603736777813992,-1.055661354091669,2022-04-15 05:00:00,2022,4,15,5
1650279600,331.50300231,331.50300231,331.50300231,331.50300231,,,,,,331.36017507375806,335.1907719360064,339.73297480935014,335.6404102994152,540,127426.65,53.66856479344189,45.36867940899784,,,49.00462822981076,46.74724866517037,,,-0.241177083871491,-1.357132708931033,-1.115955625059542,2022-04-18 19:00:00,2022,4,18,19
1650286800,329.59300422,331.86966861,324.69634244,325.86634127,,,,,,330.8369528067335,334.82510798831987,339.4583880065907,335.54315588121204,167934,124364.1,35.55840936941847,42.48831966185946,,,40.48591056663832,45.29465187731898,,,-0.4128999847049723,-1.632080605940757,-1.219180621235785,2022-04-18 21:00:00,2022,4,18,21
1650290400,325.79300801,336.45966403,324.99967547,334.69966578,,,,,,331.20483023275887,334.8201886860328,339.3641558832919,335.53476294488155,166935,122334.6,60.14625190227638,41.59611522782132,,,53.98545727258591,44.88232673261996,,,0.0759494983353126,-1.124243748316644,-1.2001932466519567,2022-04-18 22:00:00,2022,4,18,22
1650294000,334.51633263,335.92633123,331.10966937,333.2130006,,,,,,331.3960845534485,334.7571617022668,339.2423508281772,335.5116608319972,74538,116139.0,55.95423605272188,42.61468065685066,,,51.85362900618961,45.25195146628078,,,0.2944359195796953,-0.8321483471773377,-1.126584266757033,2022-04-18 23:00:00,2022,4,18,23
1650297600,332.83966764,333.06633408,328.55300526,329.26800454,,,,,,331.1934102664534,334.54190063707983,339.04483902049054,335.4495348987435,54375,112250.4,46.023636456668335,42.54888837942748,,,46.5954319079006,45.07525034540318,,,0.1744545795885963,-0.9085160422712876,-1.0829706218598838,2022-04-19 00:00:00,2022,4,19,0
1650301200,329.56967091,335.77633138,329.56967091,335.23633192,,,,,,331.578450423934,334.56913323641004,338.96942303830264,335.4474134760694,63753,108697.95,58.89873456890764,43.904643525382376,,,54.16761205166539,45.701716159496485,,,0.4808653495016626,-0.4818889349828055,-0.962754284484468,2022-04-19 01:00:00,2022,4,19,1
1650304800,335.34299848,338.19966229,335.00299881,336.51633064,,,,,,332.048724730226,334.6454939189037,338.9208469512075,335.4580494677503,99930,108355.95,61.21362180515377,45.9322983574887,,,55.62093541617056,46.72598840438357,,,0.7381737027449786,-0.0400371560532448,-0.7782108587982235,2022-04-19 02:00:00,2022,4,19,2
1650308400,336.61299721,337.00966348,332.33300148,334.64966583,,,,,,332.2964334063949,334.64565752326047,338.8362691072232,335.4500058494642,86241,101188.05,55.86077067981639,47.397196705878926,,,52.982400244532855,47.48599452357849,,,0.748721920942039,0.1576915423793252,-0.5910303785627138,2022-04-19 03:00:00,2022,4,19,3
1650312000,335.77966471,335.77966471,335.77966471,335.77966471,,,,,,332.628169721024,334.6901283933287,338.7757422874762,335.45328603713125,438,101119.95,58.428177082108334,49.21915041314258,,,54.3928382477739,48.44270557200773,,,0.793586299236671,0.4009524954831249,-0.392633803753546,2022-04-19 04:00:00,2022,4,19,4
1650315600,336.09633106,336.09633106,336.09633106,336.09633106,,,,,,332.9584708009265,334.7452735959432,338.72268463940736,335.45968449507023,300,100954.95,59.20399219061909,49.99095804050244,,,54.80202457622261,48.95131141671087,,,0.8038937913474503,0.6122334354307668,-0.1916603559166835,2022-04-19 05:00:00,2022,4,19,5
1650366000,335.97966451,335.97966451,335.97966451,335.97966451,,,,,,333.246203535124,334.79368108276896,338.6683674091221,335.46485842556706,300,99100.5,58.73287209251084,51.30084588935965,,,54.60763607643266,49.72662998459111,,,0.7625148310127444,0.761483182849247,-0.0010316481634974,2022-04-19 19:00:00,2022,4,19,19
1650369600,336.50299732,336.50299732,336.50299732,336.50299732,,,,,,333.5563743717788,334.86071309207216,338.6254887934959,335.4751881658101,300,86365.65,60.38271920275004,52.918231707963976,,,55.37234182392669,50.65450978311558,,,0.7300142955535933,0.9114862212784942,0.1814719257249009,2022-04-19 20:00:00,2022,4,19,20
1650373200,335.53299829,339.99966049,332.21633493,339.82966066,,,,,,334.15383020875225,335.0555737810105,338.6493337809514,335.51851625032947,166320,83115.6,69.44277780836788,55.13090977917926,,,59.98689238057664,51.8907420581432,,,0.8820204716632407,1.2839975153039518,0.4019770436407111,2022-04-19 21:00:00,2022,4,19,21
1650376800,339.98632717,343.95632321,338.62632853,343.05632411,,,,,,335.00168677077585,335.3693286958728,338.73660091618007,335.59351931360976,157152,84559.2,75.72481494712414,57.80282706799178,,,63.88733870542088,53.410362607560565,,,1.1333114027340927,1.8186162970583268,0.6853048943242342,2022-04-19 22:00:00,2022,4,19,22
1650380400,342.91965758,344.7663224,341.87299195,343.05632411,,,,,,335.7687950887972,335.6707794964268,338.822139989325,335.66777607775293,84060,81619.05,75.72481494712414,59.37827350754052,,,63.88733870542088,54.47341335581844,,,1.2251578396669731,2.21675219390795,0.9915943542409776,2022-04-19 23:00:00,2022,4,19,23
1650384000,342.95965754,343.10965739,341.26632589,342.2663249,,,,,,336.38760745176893,335.92942833578263,338.8903416707245,335.73343327996434,37821,74849.55,70.8695506769192,61.90049788664771,,,62.166613240192575,56.02203497535802,,,1.1590445280937356,2.440400014358147,1.2813554862644114,2022-04-20 00:00:00,2022,4,20,0
1650387600,341.93299189,343.05299078,339.74299408,342.00299182,,,,,,336.922405963029,336.167607295948,338.95197830734384,335.7958169470294,72327,72533.25,69.1454453943202,62.543297421793696,,,61.57130948279019,56.56388156180118,,,1.0283597804838038,2.566805211869166,1.5384454313853624,2022-04-20 01:00:00,2022,4,20,1
1650391200,342.00965849,342.31965818,339.49966099,341.58299224,,,,,,337.36627132274054,336.37997533296965,339.004077593139,335.8534007807903,98196,66826.95,66.15090536622225,63.27163094418658,,,60.57498037521064,57.18683523101698,,,0.8517116881547224,2.6030850415787654,1.751373353424043,2022-04-20 02:00:00,2022,4,20,2
1650394800,341.4563257,343.13632403,340.90632625,342.6663245,,,,,,337.87103829200333,336.626498829716,339.07659733386896,335.9211910665536,182526,75742.2,70.05364932121608,64.98806043451143,,,62.27087425664804,58.30650968449894,,,0.7495127494612235,2.688264290250572,1.9387515407893487,2022-04-20 03:00:00,2022,4,20,3
1650409200,339.70299412,339.70299412,339.02966146,339.02966146,,,,,,337.9813833556221,336.7207405014918,339.075667910624,335.9521211202197,903,75744.45,48.26108762563201,64.22822850999174,,,53.89047287598304,58.286714029093055,,,0.396407170745606,2.4342605042213563,2.0378533334757503,2022-04-20 07:00:00,2022,4,20,7
1650456000,345.3329885,345.53632163,345.3329885,345.53632163,,,,,,338.7009012865152,337.06644956535484,339.2036016476414,336.0474862994215,3336,75884.25,68.63074080657127,64.75802272437869,,,63.38509203063344,58.84129664441184,,,0.550968247331697,2.726563642640372,2.175595395308674,2022-04-20 20:00:00,2022,4,20,20
1650459600,343.83299,344.6663225,334.13299968,334.66633248,,,,,,338.3166566382757,336.97232732671347,339.11375473343065,336.03374347534765,173910,76183.05,38.83293324418126,63.54174862183333,,,46.25092567970033,58.36047703263808,,,-0.094570331377553,2.0573824810867336,2.1519528124642866,2022-04-20 21:00:00,2022,4,20,21
1650463200,334.479666,335.62966486,330.66633648,334.20299961,,,,,,337.9248797784399,336.86372623978355,339.0165120577192,336.01552711847853,224955,79084.05,38.01220481852225,62.08346488872004,,,45.6840483099138,57.73842060850522,,,-0.5434116376640752,1.4726882653841926,2.016099903048268,2022-04-20 22:00:00,2022,4,20,22
1650466800,334.18299963,334.53633261,329.34967113,329.67300414,,,,,,337.1389868604932,336.5817371378312,338.8314920989525,335.9524174371006,136770,82195.65,30.628470861423835,60.04235622234894,,,40.46237814940567,56.71416014944687,,,-1.1037242629283894,0.6364445743877809,1.7401688373161703,2022-04-20 23:00:00,2022,4,20,23
1650470400,329.90633724,329.99967048,326.03967443,328.87300494,,,,,,336.3517504871129,336.27943391438686,338.63429433342867,335.8819755217066,126444,85799.1,29.449848649601503,57.950711690712566,,,39.60151693146381,55.6422944962348,,,-1.4639771788248777,-0.0898026362149266,1.374174542609951,2022-04-21 00:00:00,2022,4,21,0
1650474000,328.99967148,330.16300365,327.94633919,329.48300433,,,,,,335.6975841864355,336.01290726401874,338.45308066999445,335.8183041665652,136332,89428.05,31.7850041243272,55.9080177565395,,,40.63859263273032,54.58988383972078,,,-1.5866319754266225,-0.609115426673327,0.9775165487532952,2022-04-21 01:00:00,2022,4,21,1
1650477600,329.33300448,330.33300348,325.65300815,325.9030079,,,,,,334.76476739725115,335.6164406222925,338.2045643775193,335.7196445022213,71607,88011.9,25.912457905506145,52.79870919204938,,,36.66012156172468,52.923685924088495,,,-1.8177145962031047,-1.294626696500586,0.523087899702519,2022-04-21 02:00:00,2022,4,21,2
1650481200,326.1696743,328.5463386,325.12634201,325.31634182,,,,,,333.86491734227485,335.2125151790653,337.94935204964764,335.6161290526469,161019,91750.8,25.02837695356492,49.17753504965229,,,36.037498431914976,50.93441161883807,,,-1.9094736545270976,-1.863754168456353,0.0457194860707446,2022-04-21 03:00:00,2022,4,21,3
1650484800,325.73300807,342.16299167,325.73300807,340.39966009,,,,,,334.48727379443915,335.415932626553,337.9978730009417,335.6637263764017,22761,92866.95,62.94729981827427,48.26485539759159,,,56.495273265396605,50.40640694455062,,,-0.9047233716080711,-1.0851847284393443,-0.1804613568312731,2022-04-21 04:00:00,2022,4,21,4
1650488400,342.166325,348.05631911,341.99632516,341.99632516,,,,,,335.2024215435402,335.6739872357078,338.07705027141816,335.72673730957183,1944,92949.15,65.1256557772941,47.8545771904755,,,58.02571864848067,50.11062875942834,,,-0.1239975989880122,-0.3354583555662884,-0.2114607565782762,2022-04-21 05:00:00,2022,4,21,5
1650492000,341.29299253,343.3329905,339.99632716,343.3329905,,,,,,335.97676144415544,335.9743403048957,338.18112829574653,335.80242142091936,1800,93024.15,67.01940770813681,47.70271735574812,,,59.31604078089848,49.94953813786464,,,0.4590770558120766,0.3623855631868196,-0.096691492625257,2022-04-21 06:00:00,2022,4,21,6
1650495600,343.11299072,343.11299072,343.11299072,343.11299072,,,,,,336.6564023275692,336.25428737999783,338.27878893781093,335.8751634039948,300,93024.15,66.32780133062946,47.715352781777206,,,58.99459233911488,49.83665327814352,,,0.7873130214345474,0.8874497841679272,0.1001367627333798,2022-04-21 07:00:00,2022,4,21,7
