time,open,high,low,close,Basis,Upper,Lower,EMA,Smoothing Line,Plot,Plot,Plot,Plot,Volume,Volume MA,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Histogram,MACD,Signal
1649674800,329.99967048,329.99967048,327.33300647,327.469673,NaN,NaN,NaN,NaN,NaN,345.47342375871995,351.9962713542642,350.94500963778876,338.0052989229137,2493,132585.3,16.030109703408385,40.209751023447915,NaN,NaN,26.882557728276538,41.29223140366043,NaN,NaN,-1.1197152294128898,-4.821672110972543,-3.701956881559653
1649678400,327.66633947,327.90967256,324.99967547,324.99967547,NaN,NaN,NaN,NaN,NaN,343.52354296931804,350.9375813195872,350.4312406443672,337.87588973432753,5556,120804.45,14.459370080870983,37.485474107181965,NaN,NaN,25.438227694852927,39.7447099068084,NaN,NaN,-1.7256710490926936,-5.85904569292552,-4.133374643832826
1649682000,326.8363403,333.49966698,326.32634081,331.00300281,NaN,NaN,NaN,NaN,NaN,342.3311105731925,350.1558331427406,350.0465230634887,337.8075027997571,227748,122295.45,33.05892936934177,35.78688336234199,NaN,NaN,34.631025645244705,38.68642075903996,NaN,NaN,-1.5942083760157493,-6.126135113852513,-4.531926737836764
1649685600,330.96633618,335.99966449,328.60633854,328.60633854,NaN,NaN,NaN,NaN,NaN,341.0239894271742,349.3107549230253,349.6219649541127,337.7159489265257,180333,123444.45,30.018841706190955,33.99026512122559,NaN,NaN,32.8877520882988,37.55175851605977,NaN,NaN,-1.5398718856775924,-6.456766594933754,-4.9168947092561615
1649689200,329.39300442,330.72633642,328.09967237,328.60633854,NaN,NaN,NaN,NaN,NaN,339.8413560093481,348.49881702565176,349.20581393601145,337.6253060371075,105684,118706.85,30.018841706190955,32.92746347813796,NaN,NaN,32.8877520882988,36.72841429211485,NaN,NaN,-1.38026580692976,-6.642226967918361,-5.2619611609886014
1649692800,328.19633895,329.9463372,327.46300634,328.3796721,NaN,NaN,NaN,NaN,NaN,338.7497670656007,347.709830950136,348.7934150877736,337.53330967952434,124875,114429.45,29.667642152020747,32.68312706994672,NaN,NaN,32.70716260817274,36.32528487794936,NaN,NaN,-1.1743650216557082,-6.729917438058237,-5.555552416402529
1649696400,328.40300541,331.15966932,328.40300541,329.2130046,NaN,NaN,NaN,NaN,NaN,337.8415039736387,346.98446521091495,348.4056841870256,337.45052057425545,79308,104244.15,33.02833636475721,32.36190867912956,NaN,NaN,34.13902793760404,35.87952520840971,NaN,NaN,-0.8799179991735331,-6.655449915369445,-5.775531916195912
1649700000,329.73300408,329.9796705,326.99967347,329.29300452,NaN,NaN,NaN,NaN,NaN,337.02736116853026,346.29068243872223,348.02721528272804,337.36935126028277,89067,108658.5,33.38484078085904,32.1639489934404,NaN,NaN,34.28359290428352,35.49326819979383,NaN,NaN,-0.5914777243282554,-6.514879071606231,-5.923401347277975
1649703600,329.29300452,330.01633713,324.89967557,325.25634188,NaN,NaN,NaN,NaN,NaN,335.90631171247975,345.46580633838016,347.5763068985156,337.24882380376255,146394,115938.45,25.419274303367644,30.61262758768463,NaN,NaN,30.630155193388347,34.49177391930658,NaN,NaN,-0.5832905682915435,-6.652514557642405,-6.069223989350862
1649707200,324.89300891,324.99967547,324.76634237,324.99300881,NaN,NaN,NaN,NaN,NaN,334.8669495312912,344.6629515333456,347.12911287696085,337.12687539586443,2100,115971.45,24.96591289913512,29.63775928962574,NaN,NaN,30.402544354748443,33.75715921413239,NaN,NaN,-0.5090553068027459,-6.705543122854294,-6.196487816051548
1649714400,322.6696778,322.6696778,322.6696778,322.6696778,NaN,NaN,NaN,NaN,NaN,333.7053046045016,343.8004702104693,346.64476762791213,336.98302268346777,300,115951.65,21.093493500511926,28.15438406121772,NaN,NaN,28.39754210598022,32.774759708713084,NaN,NaN,-0.5276179234407286,-6.856010220352459,-6.328392296911731
1649761200,323.97300983,324.49967597,323.8363433,324.49967597,NaN,NaN,NaN,NaN,NaN,332.8285780678824,343.0435763186862,346.20625096141885,336.85881027835865,1053,105764.4,30.937335250911204,27.89740201165359,NaN,NaN,32.19084494326246,32.315395886321014,NaN,NaN,-0.33711305595046426,-6.749783616849811,-6.412670560899347
1649764800,325.82967464,334.66299915,325.82967464,334.66299915,NaN,NaN,NaN,NaN,NaN,333.0032848376079,342.7149262336397,345.97767171762837,336.8369614114098,5199,92204.4,61.80839693043668,29.87088237607077,NaN,NaN,48.50670671458946,33.034061632469246,NaN,NaN,0.507026363149853,-5.77888760696203,-6.285913970111883
1649768400,333.89966658,339.33299449,330.45967002,339.25966123,NaN,NaN,NaN,NaN,NaN,333.5991302083119,342.57942564526167,345.8446418069823,336.8610678772664,365154,101550,69.09724726828843,32.35632657259222,NaN,NaN,53.90845648555917,34.13523917804004,NaN,NaN,1.360193150661182,-4.585672531785406,-5.945865682446588
1649772000,339.32966116,340.32966016,331.42966905,332.54300127,NaN,NaN,NaN,NaN,NaN,333.49854649990124,342.1858403756436,345.5812429844678,336.81810204037816,284661,108724.8,52.13515599244598,34.935258450380616,NaN,NaN,46.2704052921491,35.520085432602365,NaN,NaN,1.4492037670719071,-4.134360973606704,-5.583564740678611
1649775600,332.12300169,334.58966589,329.49967098,332.73300108,NaN,NaN,NaN,NaN,NaN,333.4256374122916,341.8151407954223,345.3268223526961,336.77745426962815,137886,107718.45,52.51981652848351,37.65386176806722,NaN,NaN,46.501320861073,37.02459208733238,NaN,NaN,1.4920538787824853,-3.7184973922005042,-5.2105512709829895
1649779200,332.55633459,333.79966668,330.52300329,332.49966798,NaN,NaN,NaN,NaN,NaN,333.33744984731146,341.449828135994,345.07281929581103,336.7348892319204,103845,105781.05,51.92198033107109,39.00122255104789,NaN,NaN,46.23850516213573,37.853697767110305,NaN,NaN,1.4733083968276786,-3.368915774948391,-4.84222417177607
1649782800,332.83300098,334.99966548,330.03633711,330.33633681,NaN,NaN,NaN,NaN,NaN,333.0516295580437,341.0140049467393,344.78100776143856,336.6712220436426,127815,99759.6,46.22984881081598,40.15915162994968,NaN,NaN,43.76860144168747,38.63090129235235,NaN,NaN,1.2904127233518832,-3.229208267586216,-4.519620990938099
1649786400,330.12633702,331.33300248,327.26300654,327.8696726,NaN,NaN,NaN,NaN,NaN,332.5581098477538,340.49854093314167,344.4461298374497,336.5836444372382,125598,105798.45,40.346041718443146,40.89680877368198,NaN,NaN,41.07446339289567,39.21566638553784,NaN,NaN,0.9919194657811135,-3.2797216587117077,-4.271641124492821
1649790000,327.75300605,329.75967072,325.65967481,328.90300491,NaN,NaN,NaN,NaN,NaN,332.2100046155868,340.0438140302734,344.138345185421,336.5072201633353,172440,114375.45,43.839410056286084,41.90907790970094,NaN,NaN,42.66659716395305,39.92705456809358,NaN,NaN,0.85772020796467,-3.1994908645369833,-4.057211072501653
1649793600,329.35633779,329.35633779,329.35633779,329.35633779,NaN,NaN,NaN,NaN,NaN,331.93822682267376,339.62469731496856,343.84563216768987,336.43606710489416,300,114265.8,45.47372204525949,42.79803402973681,NaN,NaN,43.38926166394923,40.58778554854681,NaN,NaN,0.7945630666479544,-3.06400723919171,-3.8585703058396645
1649847600,330.67300314,330.67300314,330.67300314,330.67300314,NaN,NaN,NaN,NaN,NaN,331.81772932908575,339.2736504845776,343.58478802852767,336.37872318484546,300,114003,50.367809496249826,44.0111032236933,NaN,NaN,45.53648652814359,41.39156366453681,NaN,NaN,0.8325294407296733,-2.8179085049275727,-3.650437945657246
1649851200,328.56633858,328.87300494,328.56633858,328.87300494,NaN,NaN,NaN,NaN,NaN,331.5372793872681,338.8657820318491,343.29346559113105,336.3040394212152,750,102653.1,44.060314446449524,45.34260609105628,NaN,NaN,43.12813050186978,42.2842761865712,NaN,NaN,0.7310921254438205,-2.7365727888524702,-3.4676649142962908
1649854800,327.02300678,332.99966748,324.41634272,329.18633796,NaN,NaN,NaN,NaN,NaN,331.31338020371874,338.4861959898158,343.01411652912844,336.2332165211036,229185,105095.7,45.44770198068363,46.80559102545261,NaN,NaN,43.686462804331896,43.23312750439858,NaN,NaN,0.6807983445397991,-2.616666983621542,-3.297465328161341
1649858400,328.85300496,332.95966752,328.1030057,331.38633576,NaN,NaN,NaN,NaN,NaN,331.320328351936,338.2077700984505,342.78386344459125,336.1849888518389,207525,110187.75,54.65919214377966,49.203140928543164,NaN,NaN,47.57790337224847,44.60315330913203,NaN,NaN,0.7840476848010698,-2.3174057221600037,-3.1014534069610735
1649862000,331.77300204,336.62633053,331.6463355,335.71633144,NaN,NaN,NaN,NaN,NaN,331.738995312704,338.1100666216485,342.6439123157875,336.1803255940097,198450,113866.5,67.3273445957027,51.80242731031398,NaN,NaN,54.27519696863445,46.180607025230024,NaN,NaN,1.1122668631242076,-1.7111198280558142,-2.823386691180022
1649865600,335.49299833,339.10299472,334.38966609,338.71299511,NaN,NaN,NaN,NaN,NaN,332.4031857695893,338.1337108760937,342.5660723711184,336.2055262857111,132147,116508.45,73.34130136327312,52.62620619837373,NaN,NaN,58.250510139407254,46.87659298414559,NaN,NaN,1.4766617707292902,-0.9775594777684091,-2.4542212484976993
1649869200,338.71632844,339.43966105,336.26633089,338.06299576,NaN,NaN,NaN,NaN,NaN,332.94221529248557,338.1309377342861,342.4769025372349,336.2240085690373,134802,118795.2,70.07712328254294,52.69619734224905,NaN,NaN,57.091072725301544,47.103922715555754,NaN,NaN,1.6085416158771038,-0.44354422865131937,-2.052085844528423
1649872800,338.01632914,340.16299366,337.63966285,339.43966105,NaN,NaN,NaN,NaN,NaN,333.56101965034406,338.18226021725525,342.41675914144804,336.25600511113646,106770,116814,73.04180621470472,54.18952950098181,NaN,NaN,58.9545032985419,48.00992971601238,NaN,NaN,1.7134429759878251,0.08971787545635834,-1.6237251005314668
1649876400,339.52966096,342.02299181,338.60966188,340.84299298,NaN,NaN,NaN,NaN,NaN,334.2545409198351,338.28660267853934,342.38559545508275,336.30164678147344,229599,128188.95,75.8834458293557,55.85836016532983,NaN,NaN,60.82226559655781,49.032854339975586,NaN,NaN,1.7937321612297017,0.6184401010056604,-1.1752920602240413
1649880000,340.62965986,340.62965986,340.23299359,340.33299349,NaN,NaN,NaN,NaN,NaN,334.83344116461274,338.3668532985966,342.34494987161577,336.3417596840458,1800,128263.95,72.63711397881036,57.33801256873978,NaN,NaN,59.758009298372144,49.998533206849615,NaN,NaN,1.7281934005553152,0.9849496904701027,-0.7432437100852125
1649934000,337.33299649,338.33299549,332.74966773,332.74966773,NaN,NaN,NaN,NaN,NaN,334.63498655179245,338.1465715115928,342.1549442846531,336.30601747554783,3600,128391.3,41.694320046311105,57.01404622841801,NaN,NaN,46.67888273493814,50.206410442081804,NaN,NaN,1.119346098360713,0.655938912865679,-0.4634071854950342
1649937600,333.49966698,335.33299849,333.49966698,334.25966622,NaN,NaN,NaN,NaN,NaN,334.59924175828843,337.994143853099,341.998602144759,336.28565577151255,37389,130000.8,46.94472834059273,57.48538098714297,NaN,NaN,49.06924760018695,50.77746645688832,NaN,NaN,0.7796438034232249,0.511147568783997,-0.26849623463922795
1649941200,334.99966548,337.31299651,330.26300355,331.72966875,NaN,NaN,NaN,NaN,NaN,334.3259490908324,337.7484781627814,341.7952569290212,336.2403225673184,254997,124492.95,39.91816252553918,57.20529187780391,NaN,NaN,45.39709065435916,50.97250170620305,NaN,NaN,0.36684407052750745,0.1900588535201564,-0.17678521700735106
1649944800,331.48633566,332.5796679,327.74633939,328.59967188,NaN,NaN,NaN,NaN,NaN,333.78058935646743,337.3897014458096,341.5339582151792,336.1642961923202,231321,121825.95,32.826454155665274,56.30191559997575,NaN,NaN,41.281123987751506,50.8219204436175,NaN,NaN,-0.10925874807172589,-0.3133586520970084,-0.20409990402528252
1649948400,328.3796721,330.69300312,328.33300548,329.18967129,NaN,NaN,NaN,NaN,NaN,333.3433590644229,337.06813163577783,341.28951688992817,336.0948969395608,128280,121345.65,35.35219380235317,55.229371621840265,NaN,NaN,42.34231457580389,50.59376530416467,NaN,NaN,-0.3624301231442032,-0.6571375579555365,-0.2947074348113333
1649952000,329.17300464,329.99967048,327.39633974,328.19633895,NaN,NaN,NaN,NaN,NaN,332.8531666725731,336.7202181971199,341.0302460396326,336.01630432274925,142863,123296.55,32.92082518041718,54.433693817123675,NaN,NaN,40.998883569764565,50.441676237585725,NaN,NaN,-0.5628192082572888,-0.9982314451329444,-0.43541223687565556
1649955600,328.39633875,331.90966857,328.25633889,331.90966857,NaN,NaN,NaN,NaN,NaN,332.76330971042324,336.5315691921348,340.8496405451844,335.9754422754582,173211,125566.35,48.39868540758111,54.64447834761635,NaN,NaN,47.68154275037875,50.72703909087478,NaN,NaN,-0.4179697001289304,-0.9578743620368186,-0.5399046619078882
1649959200,331.91966856,332.60633454,329.09967138,329.17633797,NaN,NaN,NaN,NaN,NaN,332.4216933541925,336.24312875205106,340.6184860387451,335.9077894962994,118653,125219.1,40.394442208509936,53.62556763795423,NaN,NaN,43.753176126109324,50.45384428757914,NaN,NaN,-0.4747827378818288,-1.1333830842601742,-0.6586003463783454
1649962800,329.08633806,330.62633652,328.05633908,328.17967229,NaN,NaN,NaN,NaN,NaN,332.0176913480789,335.9269147731471,340.3721728952056,335.8308928076795,212322,127213.2,37.7393177422894,51.5121371484247,NaN,NaN,42.382024644584064,49.60433197871839,NaN,NaN,-0.5431036952955459,-1.3374799654977778,-0.7943762702022319
1649966400,327.99633914,328.33300548,327.90967256,328.33300548,NaN,NaN,NaN,NaN,NaN,331.6667688844524,335.62911440870994,340.13377354044906,335.756286963623,4221,127409.25,38.465284811353904,49.0209931090019,NaN,NaN,42.67964053018986,48.492127006631435,NaN,NaN,-0.5404280118680191,-1.4699112850372558,-0.9294832731692366
1649970000,328.22967225,328.28967219,328.22967225,328.28967219,NaN,NaN,NaN,NaN,NaN,331.34514062783785,335.34129314523113,339.8992368800441,335.6819922892586,858,127437.15,38.3179729037489,46.75248236765947,NaN,NaN,42.61265101357775,47.457954027222584,NaN,NaN,-0.5047123236897302,-1.5603736777813992,-1.055661354091669
1650279600,331.50300231,331.50300231,331.50300231,331.50300231,NaN,NaN,NaN,NaN,NaN,331.36017507375806,335.1907719360064,339.73297480935014,335.6404102994152,540,127426.65,53.66856479344189,45.368679408997835,NaN,NaN,49.00462822981076,46.74724866517037,NaN,NaN,-0.24117708387149106,-1.357132708931033,-1.115955625059542
1650286800,329.59300422,331.86966861,324.69634244,325.86634127,NaN,NaN,NaN,NaN,NaN,330.8369528067335,334.82510798831987,339.4583880065907,335.54315588121204,167934,124364.1,35.55840936941847,42.488319661859464,NaN,NaN,40.485910566638324,45.29465187731898,NaN,NaN,-0.41289998470497236,-1.6320806059407573,-1.219180621235785
1650290400,325.79300801,336.45966403,324.99967547,334.69966578,NaN,NaN,NaN,NaN,NaN,331.20483023275887,334.8201886860328,339.3641558832919,335.53476294488155,166935,122334.6,60.14625190227638,41.59611522782132,NaN,NaN,53.98545727258591,44.88232673261996,NaN,NaN,0.07594949833531262,-1.124243748316644,-1.2001932466519567
1650294000,334.51633263,335.92633123,331.10966937,333.2130006,NaN,NaN,NaN,NaN,NaN,331.3960845534485,334.7571617022668,339.2423508281772,335.5116608319972,74538,116139,55.95423605272188,42.61468065685066,NaN,NaN,51.85362900618961,45.25195146628078,NaN,NaN,0.2944359195796953,-0.8321483471773377,-1.126584266757033
1650297600,332.83966764,333.06633408,328.55300526,329.26800454,NaN,NaN,NaN,NaN,NaN,331.1934102664534,334.54190063707983,339.04483902049054,335.4495348987435,54375,112250.4,46.023636456668335,42.54888837942748,NaN,NaN,46.5954319079006,45.07525034540318,NaN,NaN,0.17445457958859634,-0.9085160422712875,-1.0829706218598838
1650301200,329.56967091,335.77633138,329.56967091,335.23633192,NaN,NaN,NaN,NaN,NaN,331.578450423934,334.56913323641004,338.96942303830264,335.4474134760694,63753,108697.95,58.898734568907635,43.904643525382376,NaN,NaN,54.16761205166539,45.701716159496485,NaN,NaN,0.4808653495016626,-0.4818889349828055,-0.9627542844844681
1650304800,335.34299848,338.19966229,335.00299881,336.51633064,NaN,NaN,NaN,NaN,NaN,332.048724730226,334.64549391890375,338.9208469512075,335.4580494677503,99930,108355.95,61.21362180515377,45.9322983574887,NaN,NaN,55.62093541617056,46.725988404383564,NaN,NaN,0.7381737027449786,-0.04003715605324487,-0.7782108587982235
1650308400,336.61299721,337.00966348,332.33300148,334.64966583,NaN,NaN,NaN,NaN,NaN,332.29643340639495,334.64565752326047,338.8362691072232,335.4500058494642,86241,101188.05,55.86077067981639,47.397196705878926,NaN,NaN,52.982400244532855,47.48599452357849,NaN,NaN,0.748721920942039,0.15769154237932526,-0.5910303785627138
1650312000,335.77966471,335.77966471,335.77966471,335.77966471,NaN,NaN,NaN,NaN,NaN,332.628169721024,334.6901283933287,338.7757422874762,335.45328603713125,438,101119.95,58.428177082108334,49.21915041314258,NaN,NaN,54.3928382477739,48.44270557200773,NaN,NaN,0.793586299236671,0.40095249548312495,-0.39263380375354606
1650315600,336.09633106,336.09633106,336.09633106,336.09633106,NaN,NaN,NaN,NaN,NaN,332.9584708009265,334.7452735959432,338.72268463940736,335.45968449507023,300,100954.95,59.20399219061909,49.99095804050244,NaN,NaN,54.80202457622261,48.95131141671087,NaN,NaN,0.8038937913474503,0.6122334354307668,-0.1916603559166835
1650366000,335.97966451,335.97966451,335.97966451,335.97966451,NaN,NaN,NaN,NaN,NaN,333.246203535124,334.79368108276896,338.6683674091221,335.46485842556706,300,99100.5,58.73287209251084,51.30084588935965,NaN,NaN,54.60763607643266,49.726629984591106,NaN,NaN,0.7625148310127444,0.761483182849247,-0.0010316481634974062
1650369600,336.50299732,336.50299732,336.50299732,336.50299732,NaN,NaN,NaN,NaN,NaN,333.5563743717788,334.86071309207216,338.6254887934959,335.47518816581015,300,86365.65,60.38271920275004,52.918231707963976,NaN,NaN,55.37234182392669,50.65450978311558,NaN,NaN,0.7300142955535933,0.9114862212784942,0.18147192572490092
1650373200,335.53299829,339.99966049,332.21633493,339.82966066,NaN,NaN,NaN,NaN,NaN,334.15383020875225,335.0555737810105,338.6493337809514,335.51851625032947,166320,83115.6,69.44277780836788,55.13090977917926,NaN,NaN,59.98689238057664,51.8907420581432,NaN,NaN,0.8820204716632407,1.2839975153039518,0.4019770436407111
1650376800,339.98632717,343.95632321,338.62632853,343.05632411,NaN,NaN,NaN,NaN,NaN,335.00168677077585,335.3693286958728,338.73660091618007,335.59351931360976,157152,84559.2,75.72481494712414,57.80282706799178,NaN,NaN,63.88733870542088,53.410362607560565,NaN,NaN,1.1333114027340927,1.8186162970583268,0.6853048943242342
1650380400,342.91965758,344.7663224,341.87299195,343.05632411,NaN,NaN,NaN,NaN,NaN,335.7687950887972,335.6707794964268,338.822139989325,335.66777607775293,84060,81619.05,75.72481494712414,59.37827350754052,NaN,NaN,63.88733870542088,54.47341335581844,NaN,NaN,1.2251578396669731,2.2167521939079506,0.9915943542409775
1650384000,342.95965754,343.10965739,341.26632589,342.2663249,NaN,NaN,NaN,NaN,NaN,336.38760745176893,335.92942833578263,338.8903416707245,335.73343327996434,37821,74849.55,70.8695506769192,61.90049788664771,NaN,NaN,62.166613240192575,56.02203497535802,NaN,NaN,1.1590445280937356,2.440400014358147,1.2813554862644114
1650387600,341.93299189,343.05299078,339.74299408,342.00299182,NaN,NaN,NaN,NaN,NaN,336.922405963029,336.167607295948,338.95197830734384,335.7958169470294,72327,72533.25,69.1454453943202,62.543297421793696,NaN,NaN,61.57130948279019,56.56388156180118,NaN,NaN,1.0283597804838038,2.566805211869166,1.5384454313853624
1650391200,342.00965849,342.31965818,339.49966099,341.58299224,NaN,NaN,NaN,NaN,NaN,337.36627132274054,336.37997533296965,339.004077593139,335.8534007807903,98196,66826.95,66.15090536622225,63.27163094418658,NaN,NaN,60.57498037521064,57.18683523101698,NaN,NaN,0.8517116881547224,2.6030850415787654,1.751373353424043
1650394800,341.4563257,343.13632403,340.90632625,342.6663245,NaN,NaN,NaN,NaN,NaN,337.87103829200333,336.62649882971596,339.07659733386896,335.9211910665536,182526,75742.2,70.05364932121608,64.98806043451143,NaN,NaN,62.270874256648035,58.30650968449894,NaN,NaN,0.7495127494612235,2.6882642902505722,1.9387515407893487
1650409200,339.70299412,339.70299412,339.02966146,339.02966146,NaN,NaN,NaN,NaN,NaN,337.9813833556221,336.7207405014918,339.075667910624,335.9521211202197,903,75744.45,48.26108762563201,64.22822850999174,NaN,NaN,53.890472875983036,58.286714029093055,NaN,NaN,0.39640717074560605,2.4342605042213563,2.0378533334757503
1650456000,345.3329885,345.53632163,345.3329885,345.53632163,NaN,NaN,NaN,NaN,NaN,338.7009012865152,337.06644956535484,339.2036016476414,336.0474862994215,3336,75884.25,68.63074080657127,64.75802272437869,NaN,NaN,63.385092030633444,58.841296644411834,NaN,NaN,0.550968247331697,2.7265636426403717,2.1755953953086746
1650459600,343.83299,344.6663225,334.13299968,334.66633248,NaN,NaN,NaN,NaN,NaN,338.3166566382757,336.97232732671347,339.11375473343065,336.03374347534765,173910,76183.05,38.83293324418126,63.54174862183333,NaN,NaN,46.25092567970033,58.36047703263808,NaN,NaN,-0.094570331377553,2.0573824810867336,2.1519528124642866
1650463200,334.479666,335.62966486,330.66633648,334.20299961,NaN,NaN,NaN,NaN,NaN,337.9248797784399,336.86372623978355,339.0165120577192,336.01552711847853,224955,79084.05,38.01220481852225,62.08346488872004,NaN,NaN,45.6840483099138,57.73842060850522,NaN,NaN,-0.5434116376640752,1.4726882653841926,2.016099903048268
1650466800,334.18299963,334.53633261,329.34967113,329.67300414,NaN,NaN,NaN,NaN,NaN,337.1389868604932,336.5817371378312,338.8314920989525,335.9524174371006,136770,82195.65,30.628470861423835,60.04235622234894,NaN,NaN,40.46237814940567,56.71416014944687,NaN,NaN,-1.1037242629283894,0.6364445743877809,1.7401688373161703
1650470400,329.90633724,329.99967048,326.03967443,328.87300494,NaN,NaN,NaN,NaN,NaN,336.3517504871129,336.27943391438686,338.63429433342867,335.8819755217066,126444,85799.1,29.449848649601506,57.950711690712566,NaN,NaN,39.60151693146381,55.642294496234804,NaN,NaN,-1.4639771788248777,-0.08980263621492668,1.374174542609951
1650474000,328.99967148,330.16300365,327.94633919,329.48300433,NaN,NaN,NaN,NaN,NaN,335.6975841864355,336.01290726401874,338.45308066999445,335.8183041665652,136332,89428.05,31.7850041243272,55.9080177565395,NaN,NaN,40.638592632730315,54.58988383972078,NaN,NaN,-1.5866319754266223,-0.609115426673327,0.9775165487532953
1650477600,329.33300448,330.33300348,325.65300815,325.9030079,NaN,NaN,NaN,NaN,NaN,334.76476739725115,335.6164406222925,338.2045643775193,335.7196445022213,71607,88011.9,25.912457905506145,52.79870919204938,NaN,NaN,36.66012156172468,52.923685924088495,NaN,NaN,-1.8177145962031052,-1.2946266965005861,0.523087899702519
1650481200,326.1696743,328.5463386,325.12634201,325.31634182,NaN,NaN,NaN,NaN,NaN,333.86491734227485,335.21251517906535,337.94935204964764,335.61612905264695,161019,91750.8,25.028376953564916,49.17753504965229,NaN,NaN,36.037498431914976,50.93441161883807,NaN,NaN,-1.9094736545270976,-1.863754168456353,0.04571948607074461
1650484800,325.73300807,342.16299167,325.73300807,340.39966009,NaN,NaN,NaN,NaN,NaN,334.48727379443915,335.415932626553,337.99787300094175,335.6637263764017,22761,92866.95,62.94729981827427,48.26485539759159,NaN,NaN,56.495273265396605,50.40640694455062,NaN,NaN,-0.9047233716080711,-1.0851847284393443,-0.18046135683127318
1650488400,342.166325,348.05631911,341.99632516,341.99632516,NaN,NaN,NaN,NaN,NaN,335.2024215435402,335.6739872357078,338.07705027141816,335.72673730957183,1944,92949.15,65.1256557772941,47.8545771904755,NaN,NaN,58.02571864848067,50.11062875942834,NaN,NaN,-0.12399759898801221,-0.33545835556628845,-0.21146075657827623
